CH1,CH2,CH27,CH28
-8.69708074271833,24.5686515679674,-26.8596260394357,8.80357366183223
-12.1478491844062,25.1097031039047,-57.1407062452573,29.1187024290915
-13.0049189126341,16.9603743709357,-55.2930826381221,9.68291404924429
-33.077802589316,27.2985808920503,-64.7321788115816,6.29849373989915
-37.294016647441,22.369489655652,-87.5128915495314,19.5982206313175
-52.6362683429491,26.0534064393272,-63.2468690088546,7.87545716750661
-20.9922135498865,28.0565018984076,-54.1720357744281,16.7145400439464
-9.15099107885051,30.150330281834,-38.8244818843652,17.9702908827049
-9.05920885256878,30.5428697014567,-49.9741724127669,29.6589113566238
-4.11984704099465,8.03873604531378,-56.6976759933149,14.0033621051626
-18.6935548789374,19.7725755390554,-63.5438506782378,9.24546017351678
-29.6112768509896,19.488754692502,-70.4760551185457,3.19062553708419
-38.0862306575143,25.2440248252472,-63.1491226676812,9.05779657650503
-14.8196239965396,20.7914271050559,-48.9692188112033,27.6969293202306
4.93803790049714,21.446972618602,-24.1952748965439,7.26486524577025
-6.51383420378272,36.8748759434689,-24.4351672824975,2.40673400439277
1.00758779925404,19.5843866483352,-33.7707157957262,1.10541253805169
-3.9760350891739,16.4614793165274,-39.9285633257755,4.98882478528227
-19.2408395946737,17.2721287503692,-53.2143473122332,4.85163553614385
-24.1195994309179,13.0346809748299,-47.1144927489431,21.8333091962937
-6.44662405750257,28.0000964742777,-2.57519258782893,-6.21045557813815
10.161350931632,24.9396074743117,-19.5694831027153,22.5528355305528
19.169012853044,14.2109549104262,12.1450094915943,-11.9507472997151
11.0297190337978,17.5206935481718,-10.4950712486659,6.36847712363561
8.47101215674094,9.26252363472803,-2.18022952755063,-20.2885226637142
-4.56451325484139,14.0841002745741,-41.8016078993692,18.6237026538742
-4.57383962460559,1.8621057233363,-31.227077924517,12.0779406371584
17.8577344434474,12.9667011550315,10.969541763288,8.13325181408653
26.917005526528,6.21538449377599,7.8285906747798,6.60358349448872
21.023058725595,12.78634744162,0.905832545261561,10.3417045750316
22.3391320216417,2.53024025428738,-11.6270088250125,14.7752687584476
7.8463882878471,13.6008177649407,-12.765419058288,10.1317130412193
1.86794958904455,7.22586899606956,-31.1717008420826,15.9068586074695
-10.0041051643841,12.0792435233797,-36.7633773136208,12.7455484953621
-4.7769223496779,15.770036188903,-4.81185562936735,15.0376563528299
11.8861453316038,14.132396521051,4.56731718777759,4.74602389448405
14.8089413044677,16.0650219394194,8.11343809975342,3.69636384223847
-0.548988090881375,30.1690563890855,-3.65343900799208,9.5963134535693
4.83833966360483,10.1946613844842,-15.445763495896,10.7213195196688
2.52287441320448,13.0953988800012,-2.34928378911541,-15.7533757027765
-9.0754816966239,15.0577406123024,-38.6183244560066,11.8980667547964
-19.1171056122939,11.4800540729308,0.230058061495271,9.38221744897362
-0.59720603590379,22.1878362288976,11.159921959002,12.9612881370054
9.48691984309304,13.3665990109495,3.85505657932545,15.5145979015342
-4.43705484349878,28.9704332831478,-17.2678057643663,19.4833413693288
6.37148910750997,5.36053614049066,-16.3072369252275,33.8039328735826
-13.2707651984511,20.6732868332303,-31.9540324072866,11.3036042173413
-22.628792842124,20.2074409665911,-33.5280806851195,11.6636221790201
-34.3253825639612,21.203207935981,-26.4547609983738,13.4193118619129
-18.5174618952178,30.5457178882191,-10.7659844676948,14.4808731202599
-7.59469660416807,11.0255358558554,-26.2324300794938,28.5346033257306
-11.6811379154303,25.6108845444626,-19.1257680227475,11.7050324946418
-22.4894068704877,23.5970255250821,-18.2629173074524,7.82033427166934
-25.5806207999349,13.0227985652366,-30.0100261611695,-6.31203843633716
-39.0369250980027,21.4426196891304,-51.2772508825343,8.04793629392864
-51.1046913682863,26.0211809490809,-19.5756124922908,2.68046198295329
-13.878365523852,11.2758021508238,-20.0566132049338,12.1171795302579
-14.3116844213823,11.0298998550176,-26.8972803634686,10.3331424981727
-23.8624889389134,24.6889229429438,-40.4606404443142,30.7350674100419
-40.3571925561208,21.9806148227567,-39.9472361774762,6.65941623632192
-50.0244678379173,30.6948921651979,-43.1273145673922,-9.74846777153121
-51.1123419982768,16.4242220959573,-39.9206044501317,10.7432804960995
-28.8208299448761,26.2627039462832,-22.8094289229945,12.7892125038924
-28.5051896204988,31.2532764521018,-10.210223897756,0.326137959832141
-17.3491248741401,14.9105380587635,-25.949357762622,14.6596820650241
-28.486116544927,21.1782404745189,-32.3837527766694,13.1328919220093
-27.7662488613543,17.2203038519239,-30.2641662991986,-3.36630080252392
-32.4605778450967,19.0735082428931,-40.7365987385633,17.978959913542
-20.9566417096613,25.1052332914978,5.29627461990546,-3.30551851217315
-4.98611335273291,20.8389521187515,-1.626794112722,18.3543112533575
-5.49690827215491,21.4917479596295,23.4323565289058,-15.2236041602773
-7.39478658449389,25.8403981363279,-1.28004842140357,3.70269268590042
-6.83654168024832,15.5887410980388,2.18319564534068,-4.49296656278309
-25.3217542348402,22.3313779894386,-21.9261838603434,1.13561481600918
-27.0015822710311,19.3561561825331,13.1895083922809,9.5138089247797
4.60032263965808,25.6003025619562,34.5466312461064,7.63703885889003
18.8410104126524,14.1535270664438,21.8641405598474,10.2834177333797
20.6308848672113,9.70201337457088,29.9300027525167,-8.41221148742183
5.48275954113624,18.6027279901459,12.0668714552112,10.4044431271108
-10.2985944868217,22.5740468121885,6.63301648231153,13.2771011247484
-10.4385375508066,20.5098600642655,32.6551710664027,-21.5086942259454
10.9224024479668,23.038699312597,24.3684920646451,30.3953677384295
25.2759315498662,18.4289123682157,44.3720315837728,-2.24962924268768
33.5847455105259,6.80105543239441,34.3666001765906,8.86034388146907
28.7474121310438,9.79278500804692,33.3462161376543,-8.40686971441958
21.3461468863037,6.11505657124389,26.353270810075,-8.47968303842022
18.8605506975798,1.83796409021378,9.06028114254786,0.0211192810765037
-1.26803420526318,17.4903009938384,25.071549530149,7.85244018659789
31.093120293914,12.8072096554298,65.7648574224936,-15.7292607999383
35.7064667206286,13.8349756886729,51.6305021760961,-2.77322282486471
42.2059999201908,13.9955236736339,54.1504170313031,-8.5696869960132
36.5937465341272,10.1069431792133,30.1758777308763,9.14542095079056
30.1715505508932,5.63604979405374,14.2023235798383,10.742046446717
27.3246963469083,0.679166284123071,8.47705801725517,4.40479274240752
13.4080733966798,9.23959374253649,15.8939593912559,-8.82641789548211
28.5469884961703,4.5144913049777,39.3741000831329,13.8801205217559
38.9725189669805,6.20224400876672,78.0086511373423,-9.556535652364
49.8707056793471,5.36705094407619,62.5401285160755,21.4442705393373
32.6935244639585,14.3590584731796,64.4491824615103,14.9011422189179
29.7147348399669,7.46936649429312,51.8531070084433,22.7335410912594
31.7474689947656,-2.43636110100368,45.6851243759611,6.33372023901442
20.5169188760597,4.56738851368703,36.8192419686872,8.06741472034769
6.01631753312371,8.2431607842765,38.4205509627322,12.3337554405596
25.6523757429015,8.02437349577367,77.6138471038156,6.70181797740225
35.0161595717377,16.1574802858193,82.6228088599178,11.3305090615444
33.344693022247,13.2028725961591,73.8578598223814,10.7011603961146
39.4318110768949,4.69768350296696,69.1682529409955,7.4072077576783
30.4074198417,3.61376609066161,66.1349296542871,10.4890189113476
15.0042242074373,13.7904819234859,51.6727769975947,5.85157373678611
2.76622599082088,13.4379444777181,42.9489483544049,1.35635643606765
-5.51877422911999,7.83363576331339,66.508509747942,0.0138697191338981
23.5750165101028,11.4533518429055,69.8492949718521,13.9351728238901
23.6166418655701,12.4393269053203,73.372444918386,7.50014038763316
17.9447535417138,19.5932558504226,70.2959580506439,8.50847147666829
19.9588741068686,7.14771058246963,68.4300427002367,13.1194043172796
7.36996064809438,10.3003329696448,54.6073944583038,10.8695185515027
-10.471640197227,15.9141202068588,46.0959784810445,6.3269830760696
-24.290524573817,27.7283527970832,20.2484587073639,22.560662831499
-4.23474249127561,15.9622378430241,70.5428958492696,14.229506661648
9.28400761599854,18.3854718780741,60.4091267497671,14.8953851617979
15.610870488926,17.6261623704135,86.0780821517119,-2.84553916679821
13.4797765940572,15.2931355258147,56.7316404286536,17.8405540962859
4.22092048809839,9.71740806289093,51.863978206051,15.8626293700382
-11.9079299078943,25.5647074695249,37.9772607412036,10.8241328182311
-17.7074762841809,18.1655306160853,20.1369219685278,17.6126216816475
-19.1638930059165,8.50037978584048,50.9369898669799,15.3964320894956
12.7293246748381,8.61119944877271,60.1946356668726,29.6613630352579
20.5108307886596,7.29482740970977,87.218770097283,-10.1084688491239
8.97088268949307,11.9643235171884,71.9224608491779,2.40975764168835
7.91012970066115,12.1481812607886,55.9705533591284,21.9203070352604
-14.2470908345705,28.0787904191058,52.5491341671803,-1.08547980409132
-15.9505764170468,15.2200483217168,45.2614787267774,-7.20330826537544
-23.0421970197309,11.9886819450919,32.9007136611985,10.2505197490139
-10.2358891237152,13.8896057116723,65.3237518970485,-0.46042332122375
3.34565161695584,17.4391336304403,60.0076543439902,16.7465953898159
21.2097980998579,6.36165040183031,72.0991289294095,5.52828009182757
8.65062729377566,17.5403678371064,66.2187569650763,3.05679202322588
-0.30251017813438,9.62407255290417,49.4980666923691,15.7744186702995
-12.522041367695,19.2174647190436,55.4321396466924,-5.55850655786469
-27.2342284397825,22.6629065530694,22.6389650730618,12.7471189354706
-32.9836560318477,21.190856810543,61.346807425507,9.6884013980163
14.1661788584888,12.3785188425813,60.9587338670693,25.4348069742597
15.6970779554911,17.8071449342192,72.0736116592383,11.4114328758869
8.71356819832186,20.3024620550368,74.3328043762413,10.6509130039864
7.09389186435296,18.337930002924,55.3432189523706,1.14761603624897
-2.51453151266091,17.0054571490094,55.7468938752855,0.955080555973564
