CH1,CH2,CH27,CH28
-131.718250040251,-14.5218607951038,-55.9778078825562,8.69293239882543
-133.303571287805,-14.5974673871016,-58.0594137629168,7.89415480898348
-144.284375938443,-16.3437928341726,-64.1911880010704,8.04813394678304
-165.535294315902,-18.569133520806,-71.074590959029,7.01556015291504
-170.191811242072,-18.7452120957342,-58.9261356071332,7.92909133421316
-115.772752983334,-12.641966496509,-50.9292991509304,9.23060719815638
-124.283874784216,-13.8579474482015,-53.4557731078349,8.74876093271403
-137.842644734205,-16.2531727986649,-60.0062784268016,7.85131267380014
-159.002584933497,-18.5030941126458,-67.8385628972482,7.42056494196271
-150.846673359534,-16.7653674029171,-52.6138365128727,8.51990535111935
-105.366089519697,-11.3087469078208,-48.4998632791854,9.6124622224397
-117.751225767069,-13.263861037615,-51.9246990039051,9.25519184227083
-133.165269942928,-15.0224346009562,-58.241725932612,7.74772378418383
-155.569078550824,-17.7882233227021,-63.1408607480565,7.12649216123123
-126.328275962258,-14.5291207582039,-48.1015962962078,8.52438943769277
-102.526634031875,-11.4775969230592,-47.8041850359179,9.06673310624917
-118.011758460599,-13.5281183758797,-50.8859239457294,8.83063082517008
-137.072587634508,-15.3936411339566,-61.0188297808676,6.94060926967046
-160.610078284146,-18.0501774698227,-58.4223567895722,7.14611881325435
-112.807898840252,-12.2479610322427,-41.3430381324827,9.90933462697964
-93.2157540001073,-8.80226076579785,-43.9256828941421,10.0477041762363
-109.496368766512,-11.1241430185713,-49.1606912510767,9.41148114412117
-130.544990483879,-13.854439711432,-57.7823620333444,8.31013743317044
-153.889884688818,-16.8999944534097,-58.3679433275434,8.0687974965112
-110.871076108758,-11.2264633030185,-43.1849531236751,9.10686309243083
-90.1424974722032,-8.02694607796888,-42.9047839066451,9.5105630163668
-105.913260940677,-11.1861934614557,-47.3453485308946,8.74863141628936
-128.345530415127,-13.4263161224025,-55.7352079039871,8.30363421328035
-150.198854723863,-16.2489776390404,-58.3780948186932,7.945574322893
-113.122229784133,-11.5237015028347,-43.0882767326561,9.49721007278673
-89.9655588223313,-8.50130116838907,-44.9720408283051,9.85281617303477
-106.37783946222,-10.6174483165129,-48.9557742873473,8.38907456709812
-126.97407484853,-13.3195898988279,-57.4828951551743,8.21065498519848
-149.407722532842,-16.0020077748492,-58.8726575676411,8.0867080839283
-109.937651100524,-10.9271623901549,-44.3651693300684,9.30412795646779
-90.7451434575321,-7.91530744334476,-46.3863947149855,9.04012355017387
-106.98783385215,-10.8891892564048,-51.322779453883,8.20662286114722
-128.689015866635,-13.2901221753619,-59.7521976365843,7.45134410163522
-152.078148653543,-16.0616892319829,-57.9643437205368,7.72067449722281
-104.508027530289,-9.14168388680085,-44.4695984316507,8.92269609499134
-89.3050659013592,-7.25230702543724,-47.2735136477249,8.24250751959261
-103.200100964297,-10.2276013973836,-52.4586366066872,7.45084845199109
-124.820197905365,-13.0324448751663,-60.6717701960717,7.09466097121761
-148.603945318394,-14.7714858953317,-64.435608606397,6.6720731040494
-111.77062688036,-10.2318739055488,-47.8499028281669,8.97804002200269
-84.1494527638656,-5.63991838541768,-48.3813098226965,8.64521786831423
-99.4771435778358,-8.92157332855353,-52.2071707550255,8.48838636927283
-119.698073736839,-11.226369739411,-59.6217834304657,6.611098926816
-143.980760346254,-13.8440341062737,-66.4704360616545,6.58043368384203
-121.377645107937,-9.95382059057121,-51.360296387782,8.55402411724735
-90.4357372452664,-5.52756529895982,-51.256359615037,8.75948689507147
-108.772498509984,-8.55313119500815,-56.0799001009752,7.92336359461671
-130.150455397887,-10.7397166756276,-64.1173393868132,7.25215187480081
-154.455071000644,-13.1423322320695,-73.1167683264502,6.75741303692996
-138.770511065046,-11.0772377095562,-57.7942862558491,7.61545754885157
-100.909239742378,-3.71835551915279,-55.9226671116827,8.30689130219275
-118.053760271424,-6.1094725627372,-61.1143560741976,7.61744084615813
-140.621644228422,-7.67043393250054,-71.2095930697915,7.76229364508239
-170.248962531912,-10.6569861332575,-82.3415036906119,6.28541749706156
-196.119798439923,-12.5559236943553,-76.422767179068,6.76964682686505
-141.611374099938,-4.11742762012303,-67.4412101253386,7.91545095981493
-145.590634077068,-3.41781869591587,-74.3028527682387,8.03378771613936
-166.631499573083,-4.94110592644931,-84.1360561115883,7.09244674045269
-199.777581402693,-8.03460534937669,-95.7913932339231,5.64034094375618
-232.159233534397,-10.3321831632749,-103.044478423946,5.71733387933869
-205.526095544517,-4.12472949434653,-92.991430397726,6.55088963416195
-195.783495204122,-1.14446672882591,-98.9689483364827,6.66115670486438
-222.408637114996,-3.13452993987898,-108.360768895344,6.49877766065516
-255.393847199821,-5.50393497621962,-121.605731729462,5.12249201376864
-292.254496443077,-7.62984163738284,-134.878120098366,4.66385782973057
-288.463059667439,-5.48127730017898,-125.119912973073,5.03161114036866
-264.350753976864,0.240518339518455,-128.689022237435,5.35648126370652
-290.97259047019,-0.598721728013367,-138.202666784076,5.16099781365206
-322.12552038926,-3.01567261838193,-151.355054675781,4.1624123802863
-358.604494045563,-5.63788860633376,-165.791645952672,3.69465666890109
-375.851390024007,-4.52880928767377,-158.453597289959,4.6549930270668
-337.00718054542,3.36269242027221,-157.796221377939,5.27967742627354
-359.082272600568,1.87084037054249,-167.276808407198,4.79788927427386
-386.047180756481,0.14737492010816,-180.124526511686,3.8423492832632
-423.007690069709,-2.20784826094095,-196.190709277335,2.45651634112547
-456.170511813815,-3.6397303316821,-191.711163161204,3.62934784587029
-410.843335707537,4.73909781239947,-185.865036282459,4.99711567472268
-423.76188820642,5.01021400245159,-195.264632165184,4.17525623313154
-449.277724268562,3.68641610048217,-206.809101516293,3.487783799337
-482.968706560967,0.584614503890935,-220.686415547359,2.13446185342587
-518.012541901829,-1.2266785905808,-221.774249773517,2.53221619859266
-478.551301676086,6.26472627932732,-214.587852829425,3.76495641168802
-483.563773029915,7.40417101307015,-222.730285819529,3.49970338047626
-505.861951949475,6.29785755733075,-231.803536633311,2.455517476291
-538.38628696538,3.98214551837985,-244.027155543874,1.17348868015366
-570.331281680802,1.49276536980566,-242.5627371351,1.72923533882015
-526.891056567905,9.62269442897154,-234.348528042715,3.14342165665875
-532.416651234737,9.440921376553,-241.183893311226,2.9192775548443
-551.975912053895,8.20521611629697,-250.095489606284,1.69157743718969
-581.353008622459,5.45731995480357,-260.834461863479,0.542611839877197
-609.571114898216,3.20681293246011,-259.36832585019,1.60164484667909
-562.879191977462,11.5070659098251,-247.28008198968,2.66042970940295
-557.846405093139,12.985717829507,-251.955127842866,2.64812640042188
-576.091759394404,10.4989451772921,-259.371405175288,0.864210340034159
-603.048574226932,7.78224671697488,-269.683578708614,0.462132824821078
-629.252328219449,5.53729409288836,-272.54425158954,-0.420110660206667
-593.677177937627,11.5520674420425,-258.312188809569,1.2963115969075
-574.825389345732,14.7976100286803,-259.859847283944,0.698200855982438
-592.763217350433,12.1101273069409,-264.955780187732,-0.131990955486306
-614.847610649518,9.38548662213107,-273.388502902999,-1.12385600917105
-641.084934764702,5.87592659128218,-279.09962459677,-1.51061732386634
-613.022036123949,11.5433369626515,-264.141931394971,-0.269773579855764
-589.29567041517,14.9508697832728,-265.593289316287,-0.28059998978449
-605.866945513329,11.9917048084267,-269.131943201679,-1.38043461084384
-625.73645813548,9.42650948677578,-277.974540654882,-1.84045293194729
-649.585202933484,5.80460561059676,-279.88108131783,-2.67915584661869
-611.468683913396,11.8779343823651,-262.836372647864,-0.165580470945344
-582.026524058751,16.1618583183093,-262.218344943689,-0.862945833198011
-597.073409725566,13.398335252536,-265.251278391215,-0.916417881186562
-612.626399982611,10.1490882893159,-271.709689602851,-1.32098436125815
-632.027246474131,7.63269442752194,-273.448536613367,-2.85222826720889
-592.662931742261,12.862295899897,-254.765353814942,-0.147753637418979
-559.029431168026,17.957631357169,-252.409759194472,-0.42858958810884
-573.166272937388,14.6923172195862,-255.355486186263,-1.34622124248006
-589.78685954788,11.0221314283788,-261.552126118259,-2.43528757909787
-610.259749268368,7.78380110321572,-266.75920607737,-3.41378818338504
-582.76548778931,10.1748231407554,-247.716266222209,-1.64303895640863
-538.418914269366,17.1065714855544,-242.7342329021,-0.93594077833698
-544.804451809321,13.9184151499393,-244.321903708951,-1.72606073886312
-560.504771446997,11.1039191374497,-250.044879415122,-2.81472796640793
-579.318155247063,6.89030182177304,-254.749745262219,-3.53969562156709
-555.891943094221,10.9540207671132,-237.397843561489,-2.33400981569869
-518.010038069236,15.4547382393207,-234.53964586231,-1.49896720648603
-529.451077622425,12.5171988301408,-237.208849941542,-2.73036477195545
-546.128951377588,9.31533320768456,-242.74235397636,-3.49510397289925
-564.871719220868,6.61320220587051,-246.894235172354,-3.97968988980298
-531.74762154816,11.6650231096431,-227.828353122665,-1.91051636913764
-489.389160034907,17.3455014492003,-223.905635499136,-1.42191376117157
-502.488103092183,14.0597642007444,-227.481920843559,-2.06201155719917
-521.904206258675,11.0239018357971,-234.118467794488,-3.15300311663173
-544.641613979266,7.76456930257242,-239.132978125432,-2.77054790940955
-517.666411605673,12.3223518684205,-221.960069896165,-2.63442027340682
-478.1112520669,17.1691907824567,-219.459165244876,-2.65741608745565
-494.999174545176,14.1524567363392,-223.944415642871,-2.74021126590533
-514.280844087698,10.809146828511,-232.31194740492,-3.69020797281882
-539.160875570043,7.94792845765385,-242.422791469318,-5.45036823746774
-536.47242791348,8.46010234332786,-228.43949725745,-4.67894634349876
-485.240724313874,17.176641734132,-223.63824842915,-4.00072503256135
-500.075889607873,14.8218365084969,-227.736806648551,-4.57725728957872
-517.915869197665,12.3720003552365,-235.324307195554,-4.92369397909843
-545.985896268762,8.63879113821321,-245.049804945913,-5.95934330637381
-552.189041962323,9.09194120080106,-234.418591282761,-4.30895712749305
-512.275357826795,16.6162149260283,-236.362367362154,-4.41201867778497
-533.28867463149,13.9542921696393,-239.712264147369,-4.27518587808355
-552.88313369855,11.0219278349647,-248.802168078974,-5.05918134440775
-583.272899608781,7.96531502957579,-257.020020565117,-4.923067595054
-560.574989156878,13.5416637080993,-243.179760898489,-4.11774731290507
-537.563551658425,17.5709461879091,-245.801385271152,-3.96776380234145
-561.632822430439,14.3543097795899,-252.580550066611,-4.52466184349915
-587.156986219474,11.1638764128404,-263.410576863344,-5.87010986933758
-618.950964137121,7.85618259168211,-266.367250947228,-5.05744011659546
-579.263433738341,15.0026026908328,-252.017742357251,-3.50015227057824
-559.235339134453,18.8647872244305,-255.120930156148,-4.33417179360519
-582.752655663067,16.125255903972,-262.012305713455,-4.9553586733697
-609.59523726317,12.3038697636478,-272.46922771865,-5.64484724842769
-639.728330408558,9.42116620573381,-274.857558023426,-6.40109419987822
-601.033600065284,16.3642150821974,-260.656685077564,-5.06954305594486
-582.611168042409,19.05241377732,-263.767659035134,-5.44463412688144
-603.960969127061,16.3771978178033,-270.389822277501,-5.65214932326379
-629.238920023849,12.7839093213665,-280.528860188256,-7.4497937809559
-660.397677357872,9.35169262279282,-279.36149400618,-7.07387722727088
-614.723095731783,17.1252564728138,-267.383568498865,-5.80985031386782
-611.30986192459,17.8030847326163,-272.852109487606,-6.67900547587131
-627.063315413955,15.3119341281705,-279.97545807779,-7.29337761759708
-652.839148809491,11.9567775641459,-289.030691231228,-8.67353590646878
-671.827168431719,9.94118363844281,-280.555790650677,-7.63027313213883
-615.714966890351,19.2810551921818,-271.089755844869,-6.15032545023031
-620.937656654858,17.3939929881322,-275.642609276181,-7.74133801041634
-635.759660866995,15.7621316499648,-282.873882671188,-8.42841913590457
-659.781525743382,12.3498329580819,-291.937959937609,-9.5744928930442
-663.05523765931,10.9052033060651,-277.704039150216,-8.2415096436331
-607.158238987524,19.9788373786129,-269.298922661936,-7.4188314878001
-616.398122180114,18.7162052739235,-273.796639522266,-8.2818000926401
-629.689514767784,14.685510597895,-280.366214050463,-9.47157747891599
-652.891356703174,11.4793531358027,-288.722405757149,-9.81760341964024
-643.574629248293,12.4866758609615,-271.440289181983,-9.2733169162468
-593.791832714719,19.2607260087157,-266.627887681749,-8.80841037408753
-603.616467265916,16.2732951107817,-268.654550448719,-9.85124028181643
-615.661238756669,13.7503472547558,-275.426431122462,-10.8011572956274
-637.232473251356,10.3424219138276,-280.454667642832,-11.3143133825532
-609.740328582877,14.3431670315052,-262.444777354359,-10.6946635203308
-574.989934332433,18.0202069661448,-260.249082461551,-10.0685714807872
-586.041270950103,14.9164168977832,-262.925232702885,-10.73719375205
-601.707942839164,12.300149343457,-268.424211049343,-11.892275569289
-621.717720233644,8.54748616402108,-264.866531691704,-11.43429474148
-568.86150722795,15.8059018844592,-246.658663529944,-10.083216717699
-548.896273038563,16.1534906116871,-248.216619094808,-10.0299125433147
-559.585105367487,13.1887605067347,-250.75656941801,-11.0369123657615
-577.741952783818,10.1908749531661,-257.426841570663,-11.727696817986
-594.959157935798,6.38904721408698,-247.429828132476,-10.9423058129995
-527.922262856034,15.6686339296498,-229.828848752895,-10.1899094696663
-513.440184310602,15.8615862057254,-231.469877164684,-10.4456006527321
