CH1,CH2,CH27,CH28
173.206590724099,47.3302175231816,47.550054957666,-74.3402305243957
177.662308204343,42.6919663129615,34.77179363238,-49.0160931775863
172.607580721167,47.1765157511329,-3.05808687507431,3.50104170828345
164.164939702687,31.1622258456251,-41.7854367992317,54.4868295333165
145.180975030576,49.0352355170896,47.8850488373909,-50.7624499136238
154.229474429362,35.7602674895856,34.0326096801801,-74.2223397323507
141.697150117601,44.5316801947801,23.2658689110831,-17.9698053196629
158.917922242866,36.3907349504814,-4.88748543916642,0.68463487922193
152.22479997868,39.8970293617256,48.7945954746209,-25.3408448936626
148.631039657925,33.2353974515494,27.1009575190759,-24.9216480811163
155.750352452619,27.2294890103804,-18.4593596416842,19.3497500887292
146.007886120263,38.3969110738711,18.6647879691285,-29.7970859572455
136.728075046118,29.4415399833786,-15.9810739723207,10.8333488130852
125.33836889754,39.3686061783665,56.2421360916348,-60.3668761282111
142.604882490894,33.5204252960565,11.6510774564431,-12.6300324169884
145.85723045582,35.8083343909828,76.124141170054,-50.8874708147618
151.388917810682,33.8358690928555,36.0898619906612,-42.5606739362625
149.086335477648,38.1120957187663,21.2778480531139,-26.1492261454311
137.957938844196,43.0204834184487,-8.22949529296605,9.18393340551935
133.151015196834,31.8699161739184,-34.1979895487177,42.9090120327507
119.00142800869,32.9163525681,11.507170303324,-27.5736944320107
112.650788990592,17.8190710189104,-13.3806632214775,21.1663877940239
112.616892437618,13.9966459829081,-6.33886148062907,-34.144264536416
98.1806227175026,18.2745272106947,28.7532044952887,-19.1863757098692
92.7808794913349,18.2766293435031,24.5545789868762,-45.1154324923533
86.0441761725693,11.9942588095684,-56.2281594263145,51.4929238252005
70.2245581476585,0.809485422994124,-17.5377769865091,-7.29129548954012
49.4450332681937,11.6965756226592,-11.2295649159617,-9.34344714090582
46.801073511923,6.53527779853197,-2.27013775827173,-19.6239104348434
61.4907442189417,3.05763553792838,-8.15217901564119,-15.1897838849604
55.603230678987,5.00473045047315,11.6808058615473,-52.3922279783977
53.2799117868802,4.79972039934445,-46.8014367506107,-11.8484819634957
54.4540497676146,-7.7248269153449,23.9459910189678,-62.2642541755513
42.9948707537036,-15.4079616915057,-48.3599731121479,16.6183321586178
19.7608338873251,-10.6716788779233,18.7985729653027,-59.1389570399863
14.5395995398498,-19.1656047817106,-17.0197083843377,-52.4787047226676
13.4955991642586,-6.20965525452829,-3.14987479948989,-31.6733992379395
32.4884939714214,-25.388260031319,-0.645571174429171,-7.59557556927348
27.4463412785933,-17.420752554216,31.4090939666215,-53.8732976021281
21.8521256126904,-13.3189969763011,7.3976050143566,-49.2150015484394
28.0170363490302,-17.2647771308671,-45.3280044012225,31.219678872617
7.53292637718846,-16.2164062135691,38.5157777678838,-88.9480619337477
22.6070606543985,-30.5840389282934,24.0601745556324,-51.8744049755273
35.4903258375318,-19.2562807496333,56.5646753770523,-73.6611744527909
37.6961264430076,-14.8603994221982,-8.81191137921655,7.26673517218421
43.3505599887825,-8.32649967916484,9.42717597548287,-27.8961835999371
39.2470185095309,-16.9074180188672,-2.20757202381516,-36.204719723805
37.0210079354369,-23.1321139736871,-26.613244115325,-39.9444045444172
21.6250059359816,-16.3828739526941,-33.747398160657,-4.81957651170866
25.1878078286599,-13.5563381168729,-15.2022853480475,-24.721278360866
47.5131217002505,-27.3745172126677,13.4825960933967,-29.0837421172721
49.3172425311615,-18.0543753240509,3.25683244079364,-66.9049240413778
59.9223255743889,-20.1783141949245,12.8914750142243,-55.2281892869567
59.9892068464526,-23.1208389003035,-11.4820212093228,20.3832093268675
59.167806034556,-17.2844882517135,6.79894098544222,-19.9638076194344
58.1046873138689,-8.43635280886488,6.32646014438906,-10.8620535004544
80.9068434137909,-16.3178980825681,24.2794470976376,-13.0675250661531
83.0789308176708,-1.98275797797705,19.3181086802791,-1.24396378823391
96.7394300799386,-14.6031300616521,75.7192712503612,-53.2664603836667
105.087028196343,-11.3536778249232,49.0241784461261,-31.8394895413847
112.776238786393,-19.3830698805826,43.3219741354938,0.563722601116123
114.044666797598,-14.5212851130553,66.969923974671,-39.1523508653439
122.56447262048,-21.0267424517327,42.9874095113189,-9.21526117706058
143.924845581463,-26.4473230974591,72.6209246763305,-43.0213456570043
