CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36
-92.9669296585267,-34.8592218307522,-746.476552986227,575.312332852033,11.9768378974609,220.573113860147,204.56727631462,-35.6337435627898,422.531782390753,265.072366382281,405.823565989863,342.294881732453,353.021033141884,344.008188828604,409.068562050461,374.415652523034,132.305764021428,23.0718940950923,-19.846201330192,57.3807722575946,-274.277283804722,-21.980322744357,-186.889251092843,-69.979101273736,-440.090194060109,1084.47529314075,94.3916169138484,134.326536215776,-152.153799595086,-8.36628883943386,-131.892889947353,-52.049578837073,-163.131183769926,-236.28131874575,-23.462799013411,16.5588938636082
95.9441927030225,-155.058435202809,912.806696271862,-370.72940399704,-19.8937089975086,257.621469501879,-20.0030885175848,439.139873521437,430.203096934074,265.411837132653,458.068934741603,233.514899842293,376.873040596986,335.657567097255,419.430659849195,370.510974159846,151.058954870357,23.6941766530768,17.1560816049274,5.67636666563004,136.867030555929,-327.828566607085,-196.057902797494,-57.2133015988346,-111.919068037341,676.512042499781,122.889545100046,104.718455938158,-153.262729864024,-9.24301784297806,-136.862150520784,-46.963487488563,-165.489670018713,-237.814272463525,-29.255774317431,16.6459884275096
-199.029528406241,241.186467930036,-77.6271332122734,-308.986682022939,40.9855728598274,196.663922359129,378.72132003563,-187.95783008118,426.566143887589,271.876614731853,501.823322656888,246.625892554856,438.641175519517,273.06908378995,420.704252302028,370.8879304372,130.438825566899,42.6893786316494,16.7054711841853,35.3652047738519,-216.672750339317,37.0301207885859,-190.393594169408,-63.3802370608428,-296.284991945292,1046.83510718308,101.158709337937,134.605834896837,-155.668296636703,-10.7263357754617,-140.611855053213,-56.4757386468755,-172.428350344217,-239.479878010321,-24.7593502158894,11.4185037784855
554.305638101242,-585.666182006615,611.794437353013,-463.279134993125,50.4434258961671,167.397209256677,130.574506934557,25.4409470779652,419.991650248837,271.907624299914,490.118333406817,248.291057605535,439.648949656886,306.200842521354,424.376744622711,375.076561054621,144.46702412186,39.6047143354083,-29.8599851304708,36.1271162898317,-137.946828581952,-195.512232921469,-196.344516609162,-72.3012481431975,724.644379276532,-453.113072656011,134.071117863859,83.184752198939,-160.407551938495,-10.9225694990768,-146.290902369067,-46.2106248932849,-181.250143135929,-240.880907687848,-33.4676980054731,9.11964121653673
-1071.7376962952,1577.22551935785,1342.52851200083,-905.07578765976,43.7558304863988,198.291274419809,352.052551157094,-46.9271877594128,421.056146431525,274.350839049513,420.427696198327,296.478301888256,396.171846534585,323.708252344334,426.045317196043,374.780362514223,138.377612820544,47.6320653615386,-0.522747174518477,32.951356506384,-190.081372413669,-145.49273820686,-204.017478094276,-67.1785975334378,42.1227542735384,174.502732473927,97.0491457652403,124.324927177503,-166.14333807058,-11.6869245925639,-148.62416123809,-44.3429641134873,-189.056236049282,-241.80553443202,-40.9461874797892,10.9507002407432
55.8632351316105,-215.314839304268,-527.03977495196,68.7360821584729,3.47512827434174,208.376159600571,-190.750797677685,454.473514506008,420.222604128571,269.618002438294,451.490946864002,338.640671250719,439.23347065668,335.069603548037,429.505932897637,373.94770547668,170.595429494584,11.0075747170059,-54.4217293832659,89.8983944594598,-418.362832351116,323.510585701415,-208.082420093367,-69.2698617542926,674.881830633272,-24.5915632441537,97.1622182915763,113.2487232079,-171.791670097347,-12.9703407878735,-119.85657165026,-70.1507933830049,-198.178109810569,-242.83221102123,-48.2642385899843,13.1491876135811
-36.2382953440029,-144.854795087861,110.689651792953,316.060100712755,20.5018141575128,231.719033277944,689.151656109666,-321.410417670673,425.31666803132,265.615972106584,417.436078855129,318.078692957348,409.708233991775,299.275300883773,422.745766993823,378.684976941177,150.439231139351,17.994358991188,24.9676195104173,-36.0371588205035,-225.199751227753,-226.837766243837,-218.353755498086,-69.9608593647355,515.436021736239,-114.901569532099,106.82462181288,95.1278738450437,-170.004649041766,-11.419372559762,-128.466483888426,-44.3791130616977,-191.386928301541,-241.640000220821,-40.7943068470951,15.3900848299206
-250.932174691994,199.982901565793,1018.96544624528,-387.601978873102,29.7256659060424,267.64577908069,-289.361818033946,792.365068625532,422.265422759943,275.931523426599,504.326533061491,242.931634129993,457.134867142242,292.227513654354,432.094316179754,382.304315244697,149.459022726796,46.2533965715162,-21.3089248700308,26.2603873105294,-74.3062328528196,-362.950132985865,-201.446851561625,-68.2013524362878,818.322245354261,-359.458793049735,123.840716717644,85.6314974903341,-159.191464926257,-8.62518789167706,-111.917266073723,-63.0444542361222,-172.002120005349,-238.618975238259,-21.4826445428827,12.8546004120839
9.32152861301015,-212.621276696982,-1304.39763607148,1054.60459130941,-16.5128570170359,255.589180691748,-293.714610614427,689.581797762427,435.812376832162,266.75163612604,540.580490642793,170.763632404636,382.054227594897,382.804115819694,442.054625291336,382.810948331302,164.277414984576,54.8358300414136,-64.8022790204387,113.227263495406,-328.50406251139,56.9542491449463,-205.767259195578,-56.1450718747339,324.680169743015,308.771911632435,118.630523069884,116.975783328577,-156.056640004116,-9.31699404395892,-131.303220646587,-56.4969025614841,-169.297974061382,-238.555279566366,-10.6079560433769,8.9957638317343
289.514553165243,-355.962469130357,953.85244732733,-582.773163422383,87.483125000941,160.857965034599,310.088178117571,-22.5831946682729,438.299525087118,271.949083219039,465.14255545065,286.996229713319,399.716907610424,356.04838698122,439.930410086243,389.142039561138,160.416882218086,51.4390790082409,-10.3703482803441,48.6486687300856,-459.909442565239,394.909668119399,-195.75741819847,-61.6010054899357,264.444326153865,-79.6750756416289,108.851290957079,112.594208444516,-159.053392294323,-8.85249720102501,-144.096861904645,-47.3905527940891,-172.290649231534,-237.530265386467,-22.9643131111437,6.69285416826719
