CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36
-43.2219666108297,-15.9323499551308,-42.726028907954,13.9649866383074,-14.3131010826924,0.893239157002277,-24.0031065839492,18.4711430209285,-26.9512301164052,12.5327054202206,-15.505288055362,10.6708207861444,-26.5879402702537,-1.64118939443549,-25.217840930982,-2.52394615962821,-32.4653782842384,5.4339359136703,-35.1118321964144,-2.88329187136802,-33.1270046609176,10.2441983717389,-25.4022849233317,-1.69740137420607,-32.8267777113726,4.60530301890604,-42.6742380076901,1.20408085381667,-222.781631555493,191.583950719694,-43.5639737083316,-4.02177241561738,143.068049205251,-20.4247492047901,-22.6256422201214,-1.59626553072508
-34.4644059122105,-16.1222029868719,-30.9897628973293,14.3266807035858,-4.18398969519761,1.35193249466307,-16.5429128978751,17.8444518613594,-22.6672229772854,11.3000902532498,-10.7711464299465,10.126217416955,-19.600691210561,0.773185886731876,-19.513778726786,-0.690455596751958,-25.5432969175686,4.24499989350633,-28.7763720207686,-6.98602036961089,-23.9311731154494,5.39457526542702,-18.7135564923141,-2.80970386730893,-26.2415460858376,4.30393019062252,-35.7510720167591,0.883834458586236,-39.3338855537777,90.6845651987524,-34.2006798433845,-3.7649511949562,43.015064304045,188.826770252123,-13.5784610082104,-0.827617790924326
-33.719350303505,-14.5428582745655,-28.7147647881531,14.229452262117,-4.75329654895227,1.97475161445936,-15.0053957291255,17.3360601823493,-21.5666525007989,10.8790435551643,-9.52976468625681,9.80415301982482,-17.6855319260577,-0.166478748292328,-18.5767800849788,-0.945711439205743,-24.4379795979099,4.82482706444606,-30.5045704677534,-5.47291106145312,-24.6141629047942,3.51641540932346,-19.4192870339,-3.985311228287,-27.6131407686009,3.84910019977265,-38.6537959955999,0.52004072253896,-22.2387613221221,157.461928212252,-35.5067475400368,-3.02930487677022,178.633525581633,43.4482089206564,-13.7886276242951,0.783954452918627
-33.4494951925672,-15.7945073494921,-30.1424483504729,14.0946480124025,-6.87352880257787,0.637286153322434,-16.1259274670136,16.491444387988,-22.5783407646888,10.2059642489886,-9.99299225768061,9.25452963351643,-16.3598245050931,-0.172388619198866,-19.598077774958,1.74852711950515,-25.2286989231991,5.13080461361683,-33.8820936364455,-5.7769437098368,-32.8362007844803,8.78235137682984,-22.9625603235986,-3.64679895548045,-31.8530742926828,4.42578978896845,-43.0966444022292,0.641431367027726,42.490704795079,66.0755539731049,-36.7889097858863,-5.62792467738813,-18.4658969512313,251.645225626174,-17.1982640186726,1.71662574476044
-37.3831080070462,-15.7354525439776,-33.4913388871632,14.151118826953,-12.6365926823069,-0.285616730402698,-21.0330431125935,15.6632983477103,-26.6166229016647,10.5286584061762,-14.2825084997957,9.24454466915608,-18.4666796271154,0.695319545896592,-21.578616419297,1.66525878062631,-28.5922262906118,4.08088846608076,-40.9562888535889,-4.16185495698663,-39.1923104525322,7.28907547937676,-29.1566724853712,-3.36435784607947,-37.6102696606714,1.81266086429246,-50.585409592686,-0.905213214077191,-158.561096439725,228.826029139151,-42.9746421339164,-5.24246067172291,47.0875175666675,6.24371084848646,-21.5140580703304,1.22452814887874
-43.0998194420387,-16.0040932832591,-39.6056672036203,13.0304285253621,-20.1412625880127,-0.396572764115422,-27.2119490931113,15.3539402379189,-31.3667369938223,10.8738238071932,-18.995979820812,8.73895758830517,-21.0150193667526,0.499008628373792,-25.3062706223229,1.76648019401453,-33.9632511895715,4.99611499017564,-45.2630215217927,-6.66831127867599,-45.1208359186046,4.46724409571538,-35.5610408993373,-4.00305784316983,-46.7659926962667,3.37378346343855,-59.9266766213002,-1.03870294263125,765.78945842819,-314.017198958488,-49.4772333261571,-4.18077078448645,268.895860694767,-2.46010511950696,-28.7631742991797,2.03394196991766
-49.2075171766699,-16.2092170630309,-46.5064521978941,13.1300544754881,-29.8988626390608,0.469792236527022,-34.9016890872773,15.8525258563138,-36.9017330474662,10.9353036673102,-24.7629298685053,8.23926123105796,-25.4173585886584,1.36403162496024,-28.6691109662047,3.26265764985309,-37.3301989777757,2.89245839059425,-50.3729694797234,-7.13593218586586,-51.9384919500076,3.61596426791227,-41.6765790529541,-3.10409174329788,-44.9962639888268,1.17588241972466,-58.1751015803671,0.173301122335139,-103.745970990005,316.516425625058,-47.4483616042386,-1.41117374993417,-34.8436539825277,86.0192449989112,-23.4333479128347,1.64001845912158
-42.5718567365267,-16.408017359051,-38.2933944116598,12.811083193063,-20.7056321983063,0.765469979690311,-28.9819794116139,13.8668135040735,-34.0606723202062,9.77420651543875,-21.3115169482308,8.44044241782159,-20.8089591476001,3.1395055178303,-22.2866633462753,4.49126692352367,-31.4366855494701,2.97143793812015,-42.832881142751,-7.95793673461714,-36.2443720464167,4.1339612341062,-29.120491670366,-1.93084503498667,-31.6117321067871,4.13362638842878,-43.1407568691125,1.87930155058204,-7.18335505013628,138.344728989347,-38.3404658643004,-3.34074399267219,244.038694466212,40.4849976696443,-14.3168482021958,0.76319825660562
-38.8020143160124,-16.16019256576,-32.7677160909138,13.7003775552526,-16.82289883916,0.619187224091123,-26.0004630427545,15.1146858200058,-32.0955578886693,10.1245646411638,-19.2355437966776,8.60427725925185,-21.752749885256,1.3249946946612,-22.6071610150976,3.96351305699709,-29.1781241019813,3.83866146473773,-40.7593891607305,-8.77982392350009,-35.0827307095246,4.72677081319481,-26.7952721598113,-3.78018491736088,-32.1234867710463,4.84662256789675,-43.9706494689468,1.99393594697612,-68.4782217463482,90.9626931650819,-35.8091082293469,-3.28037877070887,59.6100846317673,35.8438005213721,-12.4476372528253,0.995612193121337
-39.53321766114,-15.6937938846426,-32.8802000765766,13.6723507771403,-19.164686457529,1.72119353228384,-25.757037271643,14.891326160879,-32.305609609343,10.2006011669318,-19.0688007227644,8.05110915900564,-21.7760249779524,0.125778753723603,-21.4221326728254,-0.700408257983643,-30.1649024460075,4.72143264824293,-43.0967688757068,-7.71621937475473,-35.9265990099859,3.43911844034334,-29.0768322732665,-2.81901381172283,-32.7143584585764,4.55394147566717,-45.2338019538932,1.4484049751512,61.6276454751485,149.524643064091,-36.5393048148934,-3.73595330770559,48.6247330982056,88.4571135462233,-13.5255235694381,0.971725834247717
-41.8082848562393,-16.6397721372315,-35.5898422357647,12.7720159266049,-24.6296187039511,1.65311167288734,-28.1241818408254,14.5918391539739,-34.9798631894216,9.93464356234616,-22.2085157610548,8.06966263955912,-21.6842267076081,-0.268405969798678,-25.5372198779907,0.887165027957423,-31.3707553848972,1.78922423171968,-47.4418466977358,-6.9818251312873,-41.7295882894832,3.12573963282966,-32.7920383596813,-3.14916705246098,-36.12977855707,3.14762953887786,-50.7061981776945,0.446130954464078,-53.8530604663908,89.0234295488813,-41.5255226578783,-2.23655467819612,-51.1467198347551,62.3212826828581,-16.952240459613,2.79117924020482
-46.5953775856464,-17.3622567653299,-40.9240214506451,13.2220861646019,-31.473865427282,2.2575957402677,-33.1372072372757,14.1757057830083,-39.279343721991,9.80271647093697,-26.6853949215617,7.15017869098076,-27.1819202628542,-1.56070021645904,-31.2462410076757,-1.51590180782807,-36.2995198790125,2.43727456526488,-52.6043657536432,-6.47984352898336,-49.1511991235084,4.06275174673113,-38.5471620052759,-2.41700701502435,-41.7573605707756,2.78959460449626,-57.6841342954064,0.263022246811111,-0.455504820035202,146.15776277959,-46.5511526611099,-1.6564409344487,114.445993623351,15.2142624483411,-23.9229496840993,3.49509702756139
-51.9797716124753,-17.0100300852827,-44.541387241176,12.8173812184066,-37.7612917550256,1.87182325930912,-38.9337302856516,15.0046126266658,-43.1379465700788,10.0216051750671,-31.736712024551,7.58137752631757,-30.048955659568,-1.36563000636813,-33.5356915977655,-2.54082079162146,-40.3250882225339,1.79258057485483,-57.5896314282699,-6.98507779830821,-57.4702068194148,7.05262026230711,-45.0352481453462,-2.0281755373045,-50.5478208474302,3.06085301743084,-67.4283793412371,0.202072217240091,-137.630870682936,180.104252066079,-57.2535584633109,0.171184043043062,-43.07033095145,158.595005678282,-32.1249321308133,3.58883844708603
